,nri_id,stateabbrv,county,risk_value,eal_valt,sovi_score,resl_score,crf_value,year
2272,C16029,ID,Caribou,1318737.4803583333,1714027.6065462339,24.04414662987781,53.223,0.7693793701582146,2021
2273,C16029,ID,Caribou,1777742.2635401925,1536747.897966926,19.059999465942383,31.15999984741211,1.1568210152700358,2023
2274,C16029,ID,Caribou,4036071.7294408726,4874465.910440785,13.39058524,14.853689567430026,0.828002863,2025
2275,C16031,ID,Cassia,8860307.000502408,8993968.27046,32.321639732,53.070998,0.9851387879144967,2020
2276,C16031,ID,Cassia,9682894.015066955,9828964.338685002,32.3216397319669,53.070997999999996,0.9851387879144967,2021
2277,C16031,ID,Cassia,6003555.032449207,5234051.389032702,58.27000045776367,31.889999389648438,1.1470187405933583,2023
2278,C16031,ID,Cassia,14390066.26479614,15609974.823435307,22.42366412,20.833333333333336,0.921850703,2025
2279,C16033,ID,Clark,1284479.9681027706,680892.047846,66.2987780844,45.842,1.8864663967896516,2020
2280,C16033,ID,Clark,1343706.710229962,712287.6466374665,66.2987780843516,45.842,1.8864663967896516,2021
2281,C16033,ID,Clark,964107.3108156517,656658.2273886524,63.27000045776367,0.10000000149011612,1.4682025909423826,2023
2282,C16033,ID,Clark,1174855.98284673,1442850.6091492781,10.62340967,0.1590330788804071,0.814260309,2025
2283,C16035,ID,Clearwater,2676486.338248511,2334549.52861,35.0019708317,49.6002,1.146468003975954,2020
2284,C16035,ID,Clearwater,2283120.8579490543,1991438.7929110844,35.001970831690976,49.6002,1.146468003975954,2021
2285,C16035,ID,Clearwater,3168801.731297812,2425870.3896369347,64.95999908447266,12.760000228881836,1.3062535182566235,2023
2286,C16035,ID,Clearwater,15461274.357495531,10208669.630841395,81.01145038,9.287531806615776,1.514523921,2025
2287,C16037,ID,Custer,1247597.727580976,1291762.1396,31.0997240836,52.420002,0.9658107242307784,2020
2288,C16037,ID,Custer,1219243.273888362,1262403.9506906806,31.099724083563263,52.420002,0.9658107242307784,2021
2289,C16037,ID,Custer,2200614.420446491,1689467.5066743514,39.779998779296875,9.260000228881836,1.3025491237640383,2023
2290,C16037,ID,Custer,17913422.125897333,10612058.152142733,91.60305344,9.955470737913485,1.688025251,2025
2291,C16039,ID,Elmore,5047826.183219014,5036191.9965,32.5975561687,52.497,1.00231011580319,2020
2292,C16039,ID,Elmore,7454750.86583686,7437569.219645238,32.59755616870319,52.497,1.00231011580319,2021
2293,C16039,ID,Elmore,19290479.418011162,14670433.169983167,79.33999633789062,22.219999313354492,1.3149222790149757,2023
2294,C16039,ID,Elmore,17733334.69079062,21738026.383754358,12.18193384,8.078880407124682,0.815774826,2025
2295,C16041,ID,Franklin,1728679.2248013536,2354153.44728,22.7828143477,54.3362,0.7343103427683008,2020
2296,C16041,ID,Franklin,1241499.9513988597,1690701.981288304,22.78281434765471,54.336200000000005,0.7343103427683008,2021
2297,C16041,ID,Franklin,1546195.690235695,1419971.7114865207,12.25,39.27000045776367,1.088891896738587,2023
2298,C16041,ID,Franklin,4178638.3220192203,5413177.310159163,10.62340967,22.900763358778626,0.771938195,2025
2299,C16043,ID,Fremont,3079187.3392241574,3248833.05247,30.8632242806,53.032198,0.9477825697701315,2020
2300,C16043,ID,Fremont,2779121.250590419,2932235.0286146826,30.863224280646435,53.032197999999994,0.9477825697701315,2021
2301,C16043,ID,Fremont,4563234.852288797,4272783.630311861,63.75,29.25,1.067977048946833,2023
2302,C16043,ID,Fremont,12493966.109720187,16112416.489985673,10.62340967,17.779898218829516,0.775424724,2025
2303,C16045,ID,Gem,1940643.691109688,1488345.00971,42.3334647221,54.194798,1.3038937063979656,2020
2304,C16045,ID,Gem,1990553.3865310953,1526622.4361417019,42.33346472211273,54.194798000000006,1.3038937063979656,2021
2305,C16045,ID,Gem,6190024.92043475,4740743.704300201,74.02999877929688,39.43000030517578,1.305707565422688,2023
2306,C16045,ID,Gem,11509676.498236084,11152781.166139906,36.06870229,29.198473282442748,1.032000568,2025
2307,C16047,ID,Gooding,7924734.871341211,6410546.69603,38.1158849034,50.865798,1.23620265901018,2020
2308,C16047,ID,Gooding,9915790.187076254,8021168.790411571,38.11588490342925,50.865798,1.23620265901018,2021
2309,C16047,ID,Gooding,5250913.581033222,4241167.031289366,84.55999755859375,6.78000020980835,1.2380822406414116,2023
2310,C16047,ID,Gooding,8910075.852203935,8397634.10539591,36.76844784,3.435114503816794,1.061022157,2025
2311,C16049,ID,Idaho,11524496.348701216,9029464.04824,38.864800946,50.5684,1.2763211954919451,2020
2312,C16049,ID,Idaho,6683577.428692569,5236595.186462019,38.864800945999214,50.568400000000004,1.2763211954919451,2021
2313,C16049,ID,Idaho,21290168.121646896,17034349.27598424,55.380001068115234,16.84000015258789,1.2498374770125615,2023
2314,C16049,ID,Idaho,40911990.33535163,31239547.261664275,64.56743003,9.096692111959287,1.309621743,2025
2315,C16051,ID,Jefferson,4913687.0064081205,7011043.82125,20.8513992905,54.857998,0.7008495641569187,2020
2316,C16051,ID,Jefferson,3926607.7872544676,5602639.978777683,20.85139929050059,54.857997999999995,0.7008495641569187,2021
2317,C16051,ID,Jefferson,4427538.311902083,3820853.9391981987,10.819999694824219,58.529998779296875,1.1587824037134475,2023
2318,C16051,ID,Jefferson,13039410.232065715,17202768.922057945,10.62340967,39.726463104325695,0.757983223,2025
2319,C16053,ID,Jerome,6170453.147746806,5342848.37044,37.0122191565,52.121602,1.1548995441992396,2020
2320,C16053,ID,Jerome,7576998.929921343,6560742.852465949,37.012219156484036,52.121601999999996,1.1548995441992396,2021
2321,C16053,ID,Jerome,2818822.2598145665,2129943.3158849683,67.0,8.65999984741211,1.32342595166359,2023
2322,C16053,ID,Jerome,7949951.286933911,5754886.8572205035,68.86132316,3.0852417302798982,1.381426166,2025
2323,C16055,ID,Kootenai,2635924.354586702,2611706.56844,33.3070555775,53.190798,1.0092727821874596,2020
2324,C16055,ID,Kootenai,1952348.145566621,1934410.7757817223,33.30705557745369,53.190797999999994,1.0092727821874596,2021
2325,C16055,ID,Kootenai,8959103.272314142,8314145.480716407,25.6200008392334,54.13999938964844,1.0775735513762217,2023
2326,C16055,ID,Kootenai,41877635.804756686,45372195.102764785,23.40966921,46.596692111959285,0.922980158,2025
2327,C16057,ID,Latah,837444.4178401483,1099384.93909,23.4923137564,52.611598,0.7617390306741247,2020
2328,C16057,ID,Latah,491256.8846284154,644914.9444182508,23.492313756405206,52.611597999999994,0.7617390306741247,2021
2329,C16057,ID,Latah,2364331.68893188,2303032.064997308,29.889999389648438,48.150001525878906,1.0266169216079255,2023
2330,C16057,ID,Latah,11130533.364921687,13253930.532288464,14.94910941,43.06615776081425,0.839791135,2025
2331,C16059,ID,Lemhi,2358822.2937187366,1663238.14321,43.2006306661,51.704998,1.418210797622931,2020
2332,C16059,ID,Lemhi,2373790.8148078164,1673792.6539457582,43.200630666141116,51.704998,1.418210797622931,2021
2333,C16059,ID,Lemhi,3839507.483990942,2929395.505910144,50.88999938964844,8.050000190734863,1.3106825200778178,2023
2334,C16059,ID,Lemhi,13524792.499711178,11390178.940360472,51.43129771,4.961832061068702,1.187408255,2025
2335,C16061,ID,Lewis,554835.5843555767,359890.256246,47.2605439495,52.130398,1.541679928050965,2020
2336,C16061,ID,Lewis,799263.3306194294,518436.61973979283,47.26054394954671,52.130398,1.541679928050965,2021
2337,C16061,ID,Lewis,961732.6354181749,662116.7830774176,63.970001220703125,6.019999980926514,1.4525120945404655,2023
2338,C16061,ID,Lewis,2636592.3776878202,2049411.145280679,60.81424936,3.4033078880407124,1.286512169,2025
2339,C16063,ID,Lincoln,2519347.9674774664,2035912.81273,38.9042175798,51.887398,1.2374537611457035,2020
2340,C16063,ID,Lincoln,2791528.7748201154,2255865.117930195,38.904217579818685,51.887398,1.2374537611457035,2021
2341,C16063,ID,Lincoln,3188978.610196144,1890376.185858462,70.33999633789062,1.8799999952316284,1.6869544982910147,2023
2342,C16063,ID,Lincoln,4683559.548378173,4031684.882270434,46.5648855,1.0178117048346056,1.161687901,2025
2343,C16065,ID,Madison,3693886.559934159,4930946.52849,23.2558139535,53.5108,0.749123223825616,2020
2344,C16065,ID,Madison,2506336.3409098047,3345693.019781803,23.25581395348837,53.510799999999996,0.749123223825616,2021
2345,C16065,ID,Madison,4341255.924220444,4139389.524474639,37.970001220703125,57.15999984741211,1.0487671910440526,2023
2346,C16065,ID,Madison,21139572.819401376,22466715.4935452,25.89058524,57.76081424936387,0.940928496,2025
2347,C16067,ID,Minidoka,5836608.662749616,4503378.96105,40.7962160032,52.416,1.2960509682242605,2020
2348,C16067,ID,Minidoka,5565535.018010902,4294225.423585253,40.79621600315333,52.416,1.2960509682242605,2021
2349,C16067,ID,Minidoka,3037687.2714010994,2176751.203178071,68.68000030517578,12.350000381469727,1.3955142264150613,2023
2350,C16067,ID,Minidoka,7697182.595745267,7598660.3789172275,31.74300254,5.597964376590331,1.012965735,2025
2351,C16069,ID,Nez Perce,1593334.3189180496,1297376.81955,41.1903823413,55.159602,1.228119922375909,2020
2352,C16069,ID,Nez Perce,724099.5213670101,589600.0123230426,41.190382341348055,55.15960200000001,1.228119922375909,2021
2353,C16069,ID,Nez Perce,2350455.476944996,1824197.0989457485,54.20000076293945,63.4900016784668,1.2884876740037499,2023
2354,C16069,ID,Nez Perce,11079902.260966131,15059156.72350271,10.62340967,55.3117048346056,0.73575848,2025
2355,C16071,ID,Oneida,834306.612435328,906854.565344,30.5873078439,54.3252,0.9200004546692091,2020
2356,C16071,ID,Oneida,892808.9322381085,970444.0119642359,30.587307843910132,54.32520000000001,0.9200004546692091,2021
2357,C16071,ID,Oneida,907377.013108168,747488.3799459585,20.5,28.260000228881836,1.2139011621475226,2023
2358,C16071,ID,Oneida,1633701.6077441839,2122417.4516823553,10.62340967,24.61832061068702,0.76973623,2025
2359,C16073,ID,Owyhee,2060887.4255771025,1456941.63528,40.5597162002,48.6408,1.4145298450346186,2020
2360,C16073,ID,Owyhee,2834550.487490031,2003881.7119625066,40.5597162002365,48.6408,1.4145298450346186,2021
2361,C16073,ID,Owyhee,4402714.277732289,3048916.5785842,75.97000122070312,2.130000114440918,1.444025824995429,2023
2362,C16073,ID,Owyhee,14599967.430301841,8495377.812194077,86.22773537,0.9541984732824428,1.718577767,2025
2363,C16075,ID,Payette,1749248.6433519148,1503545.21223,37.9188017343,53.003802,1.1634160576771064,2020
2364,C16075,ID,Payette,948707.811053878,815450.1605797688,37.91880173433189,53.00380200000001,1.1634160576771064,2021
2365,C16075,ID,Payette,2670175.534922448,1965058.5561992875,60.91999816894531,25.299999237060547,1.3588274641988076,2023
2366,C16075,ID,Payette,6827702.335608032,7992838.665787357,15.42620865,11.068702290076336,0.854227468,2025
2367,C16077,ID,Power,3066346.6041584727,2767694.20519,36.6180528183,53.450598,1.107906573785658,2020
2368,C16077,ID,Power,3105596.1559757777,2803120.9755928433,36.61805281828932,53.45059799999999,1.107906573785658,2021
2369,C16077,ID,Power,3232527.554494324,2122776.81443441,61.52000045776367,5.889999866485596,1.5227825801157502,2023
2370,C16077,ID,Power,6784986.142713673,7052540.72883973,25.06361323,2.067430025445293,0.962062667,2025
2371,C16079,ID,Shoshone,1964563.051436039,1281163.31937,45.7232952306,50.654002,1.5334212443750688,2020
2372,C16079,ID,Shoshone,1222356.7391563808,797143.4748541915,45.72329523058731,50.654002000000006,1.5334212443750688,2021
2373,C16079,ID,Shoshone,1477037.3552812836,989759.2495829471,75.43000030517578,17.25,1.49231983020483,2023
2374,C16079,ID,Shoshone,23971811.507279824,20033934.324509375,53.4351145,9.860050890585242,1.196560352,2025
2375,C16081,ID,Teton,1919415.6466912345,2011128.86236,30.9026409145,52.744798,0.9543971461077125,2020
2376,C16081,ID,Teton,1859561.2531746803,1948414.5156536456,30.902640914465906,52.744798,0.9543971461077125,2021
2377,C16081,ID,Teton,3392806.2646430833,4011810.686567372,13.079999923706055,37.33000183105469,0.8457044785296367,2023
2378,C16081,ID,Teton,10013886.27736111,12147672.541753449,13.39058524,23.091603053435115,0.824346083,2025
2379,C16083,ID,Twin Falls,7894367.846581488,6982005.80185,37.7611351991,54.0772,1.1306733438247418,2020
2380,C16083,ID,Twin Falls,9369961.21842141,8287062.987374881,37.761135199054,54.077200000000005,1.1306733438247418,2021
2381,C16083,ID,Twin Falls,6500001.429485457,5368311.073432752,53.790000915527344,49.869998931884766,1.2108093850323485,2023
2382,C16083,ID,Twin Falls,15487672.382847765,16550928.349910706,24.90458015,47.13740458015267,0.93575853,2025
2383,C16085,ID,Valley,4023098.421338935,2699368.11297,44.6196294836,50.9516,1.4903852505364636,2020
2384,C16085,ID,Valley,4495288.242039589,3016192.1157106943,44.6196294836421,50.9516,1.4903852505364636,2021
2385,C16085,ID,Valley,7956724.358079267,8644114.564013882,11.430000305175781,64.61000061035156,0.9204788181780614,2023
2386,C16085,ID,Valley,19368970.891632054,19552601.850166954,32.02926209,64.15394402035624,0.990608362,2025
2387,C16087,ID,Washington,1612394.0338985252,1073674.19333,45.3685455262,51.511998,1.501753552348768,2020
2388,C16087,ID,Washington,1241050.5179523174,826400.9204514904,45.36854552621206,51.51199799999999,1.501753552348768,2021
2389,C16087,ID,Washington,4730301.025073823,3367823.3830565256,91.25,11.460000038146973,1.404557331857693,2023
2390,C16087,ID,Washington,10283362.584977388,7454407.812855414,69.97455471,6.997455470737914,1.37950094,2025
2391,C17001,IL,Adams,7954355.071222203,7482836.48647,39.3378005518,59.5718,1.0630133486953475,2020
2392,C17001,IL,Adams,6619866.0373631,6227453.348057917,39.33780055183288,59.571799999999996,1.0630133486953475,2021
2393,C17001,IL,Adams,6477732.869092444,6425049.943059792,28.290000915527344,92.68000030517578,1.0081996134659714,2023
2394,C17001,IL,Adams,24854398.17974408,25890188.31587737,29.6437659,92.01653944020356,0.959992947,2025
2395,C17003,IL,Alexander,15088123.72712696,8222233.76423,64.4461962948,50.574198,1.835039498970015,2020
2396,C17003,IL,Alexander,7952021.0804363815,4333433.195797558,64.44619629483643,50.574198,1.835039498970015,2021
2397,C17003,IL,Alexander,7364343.425645402,5550526.868896012,92.30000305175781,22.6299991607666,1.3267827720848695,2023
2398,C17003,IL,Alexander,14596151.58572167,9539948.104555704,86.76844784,42.43002544529262,1.530003248,2025
2399,C17005,IL,Bond,3221595.0862679263,3471983.46359,32.2033898305,56.717802,0.9278831883999891,2020
2400,C17005,IL,Bond,2517538.912373787,2713206.731027154,32.20338983050847,56.71780199999999,0.9278831883999891,2021
2401,C17005,IL,Bond,5316251.840756033,4755647.155601965,43.349998474121094,75.4000015258789,1.1178818921613427,2023
2402,C17005,IL,Bond,11946000.42928969,11151564.658085503,43.73409669,76.78117048346056,1.071239848,2025
2403,C17007,IL,Boone,3593410.0480381693,4535260.90417,26.8821442649,57.014398,0.7923270841450742,2020
2404,C17007,IL,Boone,2222184.594422604,2804630.3589638798,26.88214426487978,57.01439800000001,0.7923270841450742,2021
2405,C17007,IL,Boone,7063902.903204629,6625283.877803996,41.529998779296875,79.27999877929688,1.0662038085447316,2023
2406,C17007,IL,Boone,20375931.927131586,21382226.033367954,27.89440204,72.2328244274809,0.952937823,2025
2407,C17009,IL,Brown,1407319.0238270166,2564090.11615,5.12416239653,57.1904,0.5488570838298445,2020
2408,C17009,IL,Brown,511100.496697825,931208.7094356883,5.1241623965313385,57.1904,0.5488570838298445,2021
2409,C17009,IL,Brown,1144543.2110937869,995313.9276009822,45.540000915527344,61.040000915527344,1.1499318751145118,2023
2410,C17009,IL,Brown,3156354.101280026,3163919.7103863773,33.55597964,71.08778625954199,0.997608786,2025
2411,C17011,IL,Bureau,5662656.531465626,5143303.4728,39.4954670871,58.022198,1.1009765535734357,2020
2412,C17011,IL,Bureau,5589900.361787296,5077220.167535972,39.49546708711076,58.02219799999999,1.1009765535734357,2021
2413,C17011,IL,Bureau,9676974.375002418,9329596.43518803,27.209999084472656,84.20999908447266,1.0372339727905269,2023
2414,C17011,IL,Bureau,23691928.96898801,22415032.45913345,41.69847328,80.08905852417303,1.056966079,2025
2415,C17013,IL,Calhoun,2001700.2856497162,2015424.47685,34.6866377611,56.343798,0.9931904214928787,2020
2416,C17013,IL,Calhoun,952018.8018260599,958546.0967243994,34.6866377611352,56.34379799999999,0.9931904214928787,2021
2417,C17013,IL,Calhoun,825897.0097044909,873562.9709733824,3.0899999141693115,73.16999816894531,0.9454350025668111,2023
2418,C17013,IL,Calhoun,3521277.8981661373,4083973.6383989705,17.77989822,74.96819338422391,0.862218567,2025
2419,C17015,IL,Carroll,5554960.924143883,4569940.94676,41.2297989752,55.623398,1.2155432616874937,2020
2420,C17015,IL,Carroll,4223001.694747285,3474168.158264189,41.22979897516752,55.623397999999995,1.2155432616874937,2021
2421,C17015,IL,Carroll,5365980.585143341,5274659.995228917,14.699999809265137,67.62999725341797,1.0173130761029194,2023
2422,C17015,IL,Carroll,12658200.3390506,10848407.072559763,55.37531807,69.40203562340967,1.166825715,2025
2423,C17017,IL,Cass,6799146.638959529,6374677.73195,36.6180528183,55.3616,1.0665867240444302,2020
2424,C17017,IL,Cass,3089708.248081545,2896818.588145898,36.61805281828932,55.361599999999996,1.0665867240444302,2021
2425,C17017,IL,Cass,3653515.0446671406,3103103.129240636,55.31999969482422,71.04000091552734,1.1773746770579283,2023
2426,C17017,IL,Cass,12607779.009149322,12184782.258197363,38.74045802,76.65394402035624,1.034715167,2025
2427,C17019,IL,Champaign,19696454.554124538,21722783.6921,30.9420575483,55.934,0.906718716776967,2020
2428,C17019,IL,Champaign,16486491.966604132,18182587.015747517,30.94205754828538,55.934000000000005,0.906718716776967,2021
2429,C17019,IL,Champaign,27604230.40720259,25498583.53026653,56.04999923706055,85.30000305175781,1.0825789744138798,2023
2430,C17019,IL,Champaign,90805222.19013502,93297730.10741788,30.8524173,86.29134860050891,0.973284367,2025
2431,C17021,IL,Christian,4766524.040707668,4607972.92745,36.5392195507,56.8822,1.0344079958267915,2020
2432,C17021,IL,Christian,4088162.993889426,3952176.5206598192,36.53921955065037,56.8822,1.0344079958267915,2021
2433,C17021,IL,Christian,6715738.944454053,6950533.908831839,18.079999923706055,84.0199966430664,0.9662191469810054,2023
2434,C17021,IL,Christian,18648947.752045337,21883264.352721766,17.04834606,84.98727735368958,0.852201365,2025
2435,C17023,IL,Clark,3491296.33563052,3308818.41944,36.6180528183,55.7824,1.0551489665067215,2020
2436,C17023,IL,Clark,2823966.652051711,2676367.737345191,36.61805281828932,55.782399999999996,1.0551489665067215,2021
2437,C17023,IL,Clark,3503259.865609348,3491235.2013716907,7.099999904632568,69.80000305175781,1.0034442435253095,2023
2438,C17023,IL,Clark,9440048.740815353,8835532.137420736,42.68447837,67.1119592875318,1.068418811,2025
2439,C17025,IL,Clay,4745521.866803568,4401474.51134,37.6428852976,56.3662,1.0781663859638768,2020
2440,C17025,IL,Clay,3054312.595198868,2832876.8499569977,37.64288529759558,56.36619999999999,1.0781663859638768,2021
2441,C17025,IL,Clay,5928196.93566335,5084280.342921044,39.970001220703125,82.55999755859375,1.1659854563128702,2023
2442,C17025,IL,Clay,13422756.553754723,11877212.883887332,52.03562341,88.07251908396947,1.130126797,2025
2443,C17027,IL,Clinton,6089776.464112234,8198237.97946,25.108395743,58.838802,0.7428152829144092,2020
2444,C17027,IL,Clinton,4963668.41036879,6682237.865238871,25.108395743003552,58.838802,0.7428152829144092,2021
2445,C17027,IL,Clinton,10486540.255388133,9896608.379675185,13.210000038146973,89.1500015258789,1.0596094998489078,2023
2446,C17027,IL,Clinton,26081947.21783246,27585249.439691827,27.63994911,88.77226463104326,0.945503403,2025
2447,C17029,IL,Coles,15458879.51551963,13047628.4484,40.9932991723,56.4782,1.18480378075261,2020
2448,C17029,IL,Coles,7957181.770997149,6716033.405921945,40.993299172250694,56.4782,1.18480378075261,2021
2449,C17029,IL,Coles,11480566.145189214,9686169.254823748,54.06999969482422,75.37000274658203,1.185253513866883,2023
2450,C17029,IL,Coles,30163189.241890494,30840171.909369104,30.62977099,73.95038167938931,0.978048674,2025
2451,C17031,IL,Cook,239736729.0076357,182074037.651,43.0429641309,54.735598,1.316699141187629,2020
2452,C17031,IL,Cook,231113437.0632935,175524863.52716467,43.04296413086322,54.735598,1.316699141187629,2021
2453,C17031,IL,Cook,715494813.7112424,592490917.003845,80.04000091552734,72.56999969482422,1.2076046960000895,2023
2454,C17031,IL,Cook,2957063119.4200897,2424304449.0205235,61.73664122,73.2824427480916,1.219757329,2025
2455,C17033,IL,Crawford,3757386.469407451,4365586.44384,29.483642097,56.8752,0.8606830989933228,2020
2456,C17033,IL,Crawford,2753292.4213185776,3198961.876373429,29.483642096964918,56.87520000000001,0.8606830989933228,2021
2457,C17033,IL,Crawford,6708258.242864439,6044232.473817865,41.56999969482422,76.26000213623047,1.1098610571189924,2023
2458,C17033,IL,Crawford,12163144.23798463,14194173.673420336,17.23918575,75.50890585241731,0.856911048,2025
2459,C17035,IL,Cumberland,3092311.153276508,3282186.07599,32.4793062672,56.205,0.9421498603925983,2020
2460,C17035,IL,Cumberland,1879135.4657021766,1994518.647934769,32.47930626724478,56.205,0.9421498603925983,2021
2461,C17035,IL,Cumberland,2273094.000216415,2368308.5439261277,1.75,83.3499984741211,0.959796393947949,2023
2462,C17035,IL,Cumberland,9029896.702154957,7399316.417071426,63.23155216,88.13613231552164,1.220369044,2025
2463,C17037,IL,DeKalb,7410079.146337277,8234222.1291,31.2573906188,56.918202,0.8999124665522229,2020
2464,C17037,IL,DeKalb,6159470.07331084,6844521.330957025,31.257390618841153,56.91820200000001,0.8999124665522229,2021
2465,C17037,IL,DeKalb,15316398.49600261,14404470.38988492,49.52000045776367,83.63999938964844,1.0633086869169492,2023
2466,C17037,IL,DeKalb,45698274.462041676,47411434.64250478,29.19847328,75.85877862595419,0.963866097,2025
2467,C17039,IL,De Witt,3947447.4367326163,4376346.29595,32.9128892393,59.836202,0.9019961332551998,2020
2468,C17039,IL,De Witt,2127833.8760151174,2359027.7137175864,32.912889239258966,59.836202,0.9019961332551998,2021
2469,C17039,IL,De Witt,3055583.5967005333,3494088.665301519,4.389999866485596,96.58999633789062,0.8745008754484067,2023
2470,C17039,IL,De Witt,9946506.029601522,9546427.62020877,41.18956743,95.19720101781171,1.041908704,2025
2471,C17041,IL,Douglas,5744756.608752663,5632493.78469,36.6968860859,57.841402,1.0199312823687106,2020
2472,C17041,IL,Douglas,3323628.0375634586,3258678.398258942,36.69688608592826,57.841402,1.0199312823687106,2021
2473,C17041,IL,Douglas,5347103.402060474,4519478.956645897,53.529998779296875,75.20999908447266,1.1831238630279615,2023
2474,C17041,IL,Douglas,23546056.500688955,19702540.648811404,57.91984733,63.13613231552163,1.195077169,2025
2475,C17043,IL,DuPage,44119060.12318944,67018155.5249,18.1710681908,55.6842,0.6583150457907991,2020
2476,C17043,IL,DuPage,34402308.29450726,52258122.48173909,18.171068190776506,55.6842,0.6583150457907991,2021
2477,C17043,IL,DuPage,95517939.10001908,98777337.62943098,21.989999771118164,80.2699966430664,0.9670025675156408,2023
2478,C17043,IL,DuPage,308647264.1317509,366006557.52214944,15.80788804,71.7557251908397,0.843283427,2025
2479,C17045,IL,Edgar,3016613.8201202457,2571326.54231,39.8502167915,55.352002,1.1731741459061102,2020
2480,C17045,IL,Edgar,1915858.8687792635,1633055.8216483153,39.85021679148601,55.352002000000006,1.1731741459061102,2021
2481,C17045,IL,Edgar,4926725.647852729,4494955.592344416,25.209999084472656,72.44000244140625,1.0960565786775918,2023
2482,C17045,IL,Edgar,11603966.544106167,11699641.06085981,32.56997455,70.26081424936386,0.99182244,2025
2483,C17047,IL,Edwards,2685251.867819362,2639071.43575,35.3173039022,55.906,1.017498742718284,2020
2484,C17047,IL,Edwards,1343302.1275000277,1320200.282421331,35.31730390224675,55.906000000000006,1.017498742718284,2021
2485,C17047,IL,Edwards,2077063.6273655363,1920110.604523838,23.489999771118164,64.86000061035156,1.0817416572107421,2023
2486,C17047,IL,Edwards,9079113.703554945,6223849.924558818,84.09669211,61.54580152671756,1.458761669,2025
2487,C17049,IL,Effingham,6621135.703493931,7837703.05447,30.2325581395,59.5434,0.8447801170162684,2020
2488,C17049,IL,Effingham,4222569.862616003,4998424.770613637,30.23255813953488,59.5434,0.8447801170162684,2021
2489,C17049,IL,Effingham,9290922.190165909,8784464.607119529,21.290000915527344,93.88999938964844,1.0576537792224596,2023
2490,C17049,IL,Effingham,18490588.275275066,20408988.273179762,22.96437659,95.0381679389313,0.9060022,2025
2491,C17051,IL,Fayette,3577361.536114361,4150050.74842,30.0354749704,57.796602,0.8620042869298231,2020
2492,C17051,IL,Fayette,2603842.2196906093,3020683.6081577297,30.035474970437527,57.79660200000001,0.8620042869298231,2021
2493,C17051,IL,Fayette,5068729.4432507325,4490221.784854785,47.2599983215332,88.54000091552734,1.128837212528614,2023
2494,C17051,IL,Fayette,16276202.86863678,15131974.890610581,45.48346056,92.43002544529261,1.075616566,2025
2495,C17053,IL,Ford,2713438.171164466,2526402.10001,39.0618841151,58.712202,1.0740325822060255,2020
2496,C17053,IL,Ford,1998995.4239047281,1861205.5695730024,39.06188411509657,58.712202000000005,1.0740325822060255,2021
2497,C17053,IL,Ford,2644453.223205199,2464541.0883744117,24.280000686645508,94.48999786376953,1.0730002578084246,2023
2498,C17053,IL,Ford,9087279.15907929,8828656.383587297,39.21755725,91.79389312977099,1.02929356,2025
2499,C17055,IL,Franklin,13680127.412828587,10362151.2854,43.3582972014,55.067602,1.3202014751611983,2020
2500,C17055,IL,Franklin,8887934.966791013,6732256.503277869,43.358297201419,55.067602,1.3202014751611983,2021
2501,C17055,IL,Franklin,15840913.09642489,13113235.507315984,54.709999084472656,63.27000045776367,1.208009502123798,2023
2502,C17055,IL,Franklin,46011047.09097682,31930319.02485658,83.30152672,68.8295165394402,1.440983006,2025
2503,C17057,IL,Fulton,7072169.717222478,6758909.34903,36.9333858888,56.7518,1.0463477688508185,2020
2504,C17057,IL,Fulton,4688630.968749408,4480948.981139255,36.933385888845095,56.7518,1.0463477688508185,2021
2505,C17057,IL,Fulton,8960362.206274578,9137061.64114638,23.299999237060547,75.45999908447266,0.9806612408002062,2023
2506,C17057,IL,Fulton,21532860.737758692,21231900.85738249,35.94147583,77.60814249363868,1.014174891,2025
2507,C17059,IL,Gallatin,4516253.096421838,3319885.96272,43.5553803705,54.014802,1.3603639242842087,2020
2508,C17059,IL,Gallatin,2276489.628259255,1673441.6339782681,43.55538037051636,54.014801999999996,1.3603639242842087,2021
2509,C17059,IL,Gallatin,3522900.204737596,2751853.6561042443,48.279998779296875,13.880000114440918,1.2801916980297965,2023
2510,C17059,IL,Gallatin,11330749.198695634,6873466.819269722,91.28498728,17.17557251908397,1.648476598,2025
2511,C17061,IL,Greene,3782116.0676539005,3714410.2735,36.3421363816,57.441402,1.0182278717666002,2020
2512,C17061,IL,Greene,2057626.4485413295,2020791.7162701492,36.34213638155301,57.441402000000004,1.0182278717666002,2021
2513,C17061,IL,Greene,1843601.5226714544,1901140.3504206468,5.440000057220459,61.4900016784668,0.9697345712869324,2023
2514,C17061,IL,Greene,5764219.343692684,6062326.909818119,27.38549618,67.6208651399491,0.950826214,2025
2515,C17063,IL,Grundy,3860811.537949849,5345264.73949,24.7142294048,60.549598,0.722286308744778,2020
2516,C17063,IL,Grundy,3553608.411218197,4919944.304902885,24.71422940480883,60.549598,0.722286308744778,2021
2517,C17063,IL,Grundy,9976724.707971437,10570423.100903885,7.989999771118164,99.94000244140625,0.9438339991441136,2023
2518,C17063,IL,Grundy,26801172.512020692,50139117.35838932,10.62340967,99.49109414758269,0.534536185,2025
2519,C17065,IL,Hamilton,2579455.342123307,2600312.58656,33.9377217186,55.232602,0.9919789472448441,2020
